Program,Year,Period,State,State ANSI,County,County ANSI,Commodity,Data Item,Value
CENSUS,2007,YEAR,KANSAS,20,CLARK,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",81879
CENSUS,2007,YEAR,KANSAS,20,FINNEY,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",370072
CENSUS,2007,YEAR,KANSAS,20,FORD,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",286263
CENSUS,2007,YEAR,KANSAS,20,GRANT,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",175725
CENSUS,2007,YEAR,KANSAS,20,GRAY,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",273329
CENSUS,2007,YEAR,KANSAS,20,HAMILTON,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",217281
CENSUS,2007,YEAR,KANSAS,20,HASKELL,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",242130
CENSUS,2007,YEAR,KANSAS,20,HODGEMAN,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",180316
CENSUS,2007,YEAR,KANSAS,20,KEARNY,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",187892
CENSUS,2007,YEAR,KANSAS,20,MEADE,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",232429
CENSUS,2007,YEAR,KANSAS,20,MORTON,129,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",178875
CENSUS,2007,YEAR,KANSAS,20,SEWARD,175,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",188729
CENSUS,2007,YEAR,KANSAS,20,STANTON,187,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",204776
CENSUS,2007,YEAR,KANSAS,20,STEVENS,189,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",267698
CENSUS,2007,YEAR,KANSAS,20,GOVE,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",236350
CENSUS,2007,YEAR,KANSAS,20,GREELEY,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",252923
CENSUS,2007,YEAR,KANSAS,20,LANE,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",137761
CENSUS,2007,YEAR,KANSAS,20,LOGAN,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",188611
CENSUS,2007,YEAR,KANSAS,20,NESS,135,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",183892
CENSUS,2007,YEAR,KANSAS,20,SCOTT,171,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",234159
CENSUS,2007,YEAR,KANSAS,20,TREGO,195,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",146014
CENSUS,2007,YEAR,KANSAS,20,WALLACE,199,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",155106
CENSUS,2007,YEAR,KANSAS,20,WICHITA,203,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",226116
CENSUS,2007,YEAR,KENTUCKY,21,ANDERSON,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21639
CENSUS,2007,YEAR,KENTUCKY,21,BATH,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",35122
CENSUS,2007,YEAR,KENTUCKY,21,BOURBON,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",50957
CENSUS,2007,YEAR,KENTUCKY,21,BOYLE,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28925
CENSUS,2007,YEAR,KENTUCKY,21,CLARK,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",39324
CENSUS,2007,YEAR,KENTUCKY,21,FAYETTE,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",29796
CENSUS,2007,YEAR,KENTUCKY,21,FLEMING,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51950
CENSUS,2007,YEAR,KENTUCKY,21,FRANKLIN,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21508
CENSUS,2007,YEAR,KENTUCKY,21,GARRARD,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",34281
CENSUS,2007,YEAR,KENTUCKY,21,HARRISON,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",50082
CENSUS,2007,YEAR,KENTUCKY,21,JESSAMINE,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23201
CENSUS,2007,YEAR,KENTUCKY,21,LINCOLN,137,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",56818
CENSUS,2007,YEAR,KENTUCKY,21,MADISON,151,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",53490
CENSUS,2007,YEAR,KENTUCKY,21,MASON,161,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",50474
CENSUS,2007,YEAR,KENTUCKY,21,MERCER,167,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",45436
CENSUS,2007,YEAR,KENTUCKY,21,MONTGOMERY,173,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",32107
CENSUS,2007,YEAR,KENTUCKY,21,NICHOLAS,181,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",33328
CENSUS,2007,YEAR,KENTUCKY,21,ROBERTSON,201,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12203
CENSUS,2007,YEAR,KENTUCKY,21,SCOTT,209,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",33441
CENSUS,2007,YEAR,KENTUCKY,21,SHELBY,211,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",93994
CENSUS,2007,YEAR,KENTUCKY,21,SPENCER,215,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25044
CENSUS,2007,YEAR,KENTUCKY,21,WASHINGTON,229,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",53668
CENSUS,2007,YEAR,KENTUCKY,21,WOODFORD,239,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",26029
CENSUS,2007,YEAR,KENTUCKY,21,ADAIR,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",55627
CENSUS,2007,YEAR,KENTUCKY,21,ALLEN,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",46122
CENSUS,2007,YEAR,KENTUCKY,21,BARREN,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",108694
CENSUS,2007,YEAR,KENTUCKY,21,BRECKINRIDGE,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",74893
CENSUS,2007,YEAR,KENTUCKY,21,BULLITT,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17153
CENSUS,2007,YEAR,KENTUCKY,21,BUTLER,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",45521
CENSUS,2007,YEAR,KENTUCKY,21,CASEY,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51629
CENSUS,2007,YEAR,KENTUCKY,21,CLINTON,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23738
CENSUS,2007,YEAR,KENTUCKY,21,CUMBERLAND,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19280
CENSUS,2007,YEAR,KENTUCKY,21,EDMONSON,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24126
CENSUS,2007,YEAR,KENTUCKY,21,GRAYSON,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",61088
CENSUS,2007,YEAR,KENTUCKY,21,GREEN,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",43748
CENSUS,2007,YEAR,KENTUCKY,21,HARDIN,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",93131
CENSUS,2007,YEAR,KENTUCKY,21,HART,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",50448
CENSUS,2007,YEAR,KENTUCKY,21,JEFFERSON,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10546
CENSUS,2007,YEAR,KENTUCKY,21,LARUE,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",55831
CENSUS,2007,YEAR,KENTUCKY,21,MARION,155,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51757
CENSUS,2007,YEAR,KENTUCKY,21,MEADE,163,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",48991
CENSUS,2007,YEAR,KENTUCKY,21,METCALFE,169,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",42204
CENSUS,2007,YEAR,KENTUCKY,21,MONROE,171,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",46261
CENSUS,2007,YEAR,KENTUCKY,21,NELSON,179,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",75950
CENSUS,2007,YEAR,KENTUCKY,21,RUSSELL,207,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30270
CENSUS,2007,YEAR,KENTUCKY,21,TAYLOR,217,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",43419
CENSUS,2007,YEAR,KENTUCKY,21,WARREN,227,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",109415
CENSUS,2007,YEAR,KENTUCKY,21,BELL,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1642
CENSUS,2007,YEAR,KENTUCKY,21,BOYD,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3559
CENSUS,2007,YEAR,KENTUCKY,21,BREATHITT,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2201
CENSUS,2007,YEAR,KENTUCKY,21,CARTER,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15969
CENSUS,2007,YEAR,KENTUCKY,21,CLAY,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7180
CENSUS,2007,YEAR,KENTUCKY,21,ELLIOTT,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8977
CENSUS,2007,YEAR,KENTUCKY,21,ESTILL,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13041
CENSUS,2007,YEAR,KENTUCKY,21,FLOYD,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",994
CENSUS,2007,YEAR,KENTUCKY,21,GREENUP,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13637
CENSUS,2007,YEAR,KENTUCKY,21,HARLAN,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",184
CENSUS,2007,YEAR,KENTUCKY,21,JACKSON,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",18384
CENSUS,2007,YEAR,KENTUCKY,21,JOHNSON,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3511
CENSUS,2007,YEAR,KENTUCKY,21,KNOTT,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",427
CENSUS,2007,YEAR,KENTUCKY,21,KNOX,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11673
CENSUS,2007,YEAR,KENTUCKY,21,LAUREL,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28692
CENSUS,2007,YEAR,KENTUCKY,21,LAWRENCE,127,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5898
CENSUS,2007,YEAR,KENTUCKY,21,LEE,129,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4572
CENSUS,2007,YEAR,KENTUCKY,21,LESLIE,131,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",114
CENSUS,2007,YEAR,KENTUCKY,21,LETCHER,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",334
CENSUS,2007,YEAR,KENTUCKY,21,LEWIS,135,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25789
CENSUS,2007,YEAR,KENTUCKY,21,MAGOFFIN,153,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6394
CENSUS,2007,YEAR,KENTUCKY,21,MARTIN,159,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",160
CENSUS,2007,YEAR,KENTUCKY,21,MCCREARY,147,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2446
CENSUS,2007,YEAR,KENTUCKY,21,MENIFEE,165,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8219
CENSUS,2007,YEAR,KENTUCKY,21,MORGAN,175,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20255
CENSUS,2007,YEAR,KENTUCKY,21,OWSLEY,189,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4840
CENSUS,2007,YEAR,KENTUCKY,21,PERRY,193,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",860
CENSUS,2007,YEAR,KENTUCKY,21,PIKE,195,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1027
CENSUS,2007,YEAR,KENTUCKY,21,POWELL,197,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7629
CENSUS,2007,YEAR,KENTUCKY,21,PULASKI,199,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",70550
CENSUS,2007,YEAR,KENTUCKY,21,ROCKCASTLE,203,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",18988
CENSUS,2007,YEAR,KENTUCKY,21,ROWAN,205,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10901
CENSUS,2007,YEAR,KENTUCKY,21,WAYNE,231,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",36029
CENSUS,2007,YEAR,KENTUCKY,21,WHITLEY,235,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16217
CENSUS,2007,YEAR,KENTUCKY,21,WOLFE,237,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6279
CENSUS,2007,YEAR,KENTUCKY,21,CALDWELL,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",55285
CENSUS,2007,YEAR,KENTUCKY,21,CHRISTIAN,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",181882
CENSUS,2007,YEAR,KENTUCKY,21,CRITTENDEN,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",43970
CENSUS,2007,YEAR,KENTUCKY,21,DAVIESS,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",187316
CENSUS,2007,YEAR,KENTUCKY,21,HANCOCK,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22521
CENSUS,2007,YEAR,KENTUCKY,21,HENDERSON,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",155178
CENSUS,2007,YEAR,KENTUCKY,21,HOPKINS,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",79835
CENSUS,2007,YEAR,KENTUCKY,21,LOGAN,141,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",155807
CENSUS,2007,YEAR,KENTUCKY,21,MCLEAN,149,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",104078
CENSUS,2007,YEAR,KENTUCKY,21,MUHLENBERG,177,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",55467
CENSUS,2007,YEAR,KENTUCKY,21,OHIO,183,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",62713
CENSUS,2007,YEAR,KENTUCKY,21,SIMPSON,213,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",79791
CENSUS,2007,YEAR,KENTUCKY,21,TODD,219,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",111567
CENSUS,2007,YEAR,KENTUCKY,21,UNION,225,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",158047
CENSUS,2007,YEAR,KENTUCKY,21,WEBSTER,233,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",82492
CENSUS,2007,YEAR,KENTUCKY,21,BOONE,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23749
CENSUS,2007,YEAR,KENTUCKY,21,BRACKEN,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24547
CENSUS,2007,YEAR,KENTUCKY,21,CAMPBELL,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12514
CENSUS,2007,YEAR,KENTUCKY,21,CARROLL,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15325
CENSUS,2007,YEAR,KENTUCKY,21,GALLATIN,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10178
CENSUS,2007,YEAR,KENTUCKY,21,GRANT,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28116
CENSUS,2007,YEAR,KENTUCKY,21,HENRY,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",49936
CENSUS,2007,YEAR,KENTUCKY,21,KENTON,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13055
CENSUS,2007,YEAR,KENTUCKY,21,OLDHAM,185,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20026
CENSUS,2007,YEAR,KENTUCKY,21,OWEN,187,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",37891
CENSUS,2007,YEAR,KENTUCKY,21,PENDLETON,191,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",31353
CENSUS,2007,YEAR,KENTUCKY,21,TRIMBLE,223,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17484
CENSUS,2007,YEAR,KENTUCKY,21,BALLARD,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",70700
CENSUS,2007,YEAR,KENTUCKY,21,CALLOWAY,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",94021
CENSUS,2007,YEAR,KENTUCKY,21,CARLISLE,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",62288
CENSUS,2007,YEAR,KENTUCKY,21,FULTON,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",76271
CENSUS,2007,YEAR,KENTUCKY,21,GRAVES,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",140067
CENSUS,2007,YEAR,KENTUCKY,21,HICKMAN,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",95910
CENSUS,2007,YEAR,KENTUCKY,21,LIVINGSTON,139,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",32240
CENSUS,2007,YEAR,KENTUCKY,21,LYON,143,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20117
CENSUS,2007,YEAR,KENTUCKY,21,MARSHALL,157,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",34868
CENSUS,2007,YEAR,KENTUCKY,21,MCCRACKEN,145,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",43272
CENSUS,2007,YEAR,KENTUCKY,21,TRIGG,221,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",57775
CENSUS,2007,YEAR,LOUISIANA,22,AVOYELLES,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",168057
CENSUS,2007,YEAR,LOUISIANA,22,CATAHOULA,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",138186
CENSUS,2007,YEAR,LOUISIANA,22,CONCORDIA,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",131924
CENSUS,2007,YEAR,LOUISIANA,22,EVANGELINE,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",71237
CENSUS,2007,YEAR,LOUISIANA,22,GRANT,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13870
CENSUS,2007,YEAR,LOUISIANA,22,LA SALLE,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3184
CENSUS,2007,YEAR,LOUISIANA,22,POINTE COUPEE,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",131113
CENSUS,2007,YEAR,LOUISIANA,22,RAPIDES,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",84571
CENSUS,2007,YEAR,LOUISIANA,22,SAINT LANDRY,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",173901
CENSUS,2007,YEAR,LOUISIANA,22,WEST BATON ROUGE,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15071
CENSUS,2007,YEAR,LOUISIANA,22,EAST BATON ROUGE,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14068
CENSUS,2007,YEAR,LOUISIANA,22,EAST FELICIANA,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14976
CENSUS,2007,YEAR,LOUISIANA,22,LIVINGSTON,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5200
CENSUS,2007,YEAR,LOUISIANA,22,SAINT HELENA,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9393
CENSUS,2007,YEAR,LOUISIANA,22,SAINT TAMMANY,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5416
CENSUS,2007,YEAR,LOUISIANA,22,TANGIPAHOA,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",32677
CENSUS,2007,YEAR,LOUISIANA,22,WASHINGTON,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",26347
CENSUS,2007,YEAR,LOUISIANA,22,WEST FELICIANA,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7240
CENSUS,2007,YEAR,LOUISIANA,22,BIENVILLE,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5327
CENSUS,2007,YEAR,LOUISIANA,22,CALDWELL,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20585
CENSUS,2007,YEAR,LOUISIANA,22,CLAIBORNE,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8116
CENSUS,2007,YEAR,LOUISIANA,22,JACKSON,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3311
CENSUS,2007,YEAR,LOUISIANA,22,LINCOLN,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10056
CENSUS,2007,YEAR,LOUISIANA,22,OUACHITA,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",36425
CENSUS,2007,YEAR,LOUISIANA,22,UNION,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13572
CENSUS,2007,YEAR,LOUISIANA,22,WINN,127,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3140
CENSUS,2007,YEAR,LOUISIANA,22,EAST CARROLL,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",204339
CENSUS,2007,YEAR,LOUISIANA,22,FRANKLIN,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",172744
CENSUS,2007,YEAR,LOUISIANA,22,MADISON,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",170120
CENSUS,2007,YEAR,LOUISIANA,22,MOREHOUSE,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",202767
CENSUS,2007,YEAR,LOUISIANA,22,RICHLAND,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",151788
CENSUS,2007,YEAR,LOUISIANA,22,TENSAS,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",177808
CENSUS,2007,YEAR,LOUISIANA,22,WEST CARROLL,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",69966
CENSUS,2007,YEAR,LOUISIANA,22,BOSSIER,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24595
CENSUS,2007,YEAR,LOUISIANA,22,CADDO,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",61372
CENSUS,2007,YEAR,LOUISIANA,22,DE SOTO,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24003
CENSUS,2007,YEAR,LOUISIANA,22,RED RIVER,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24982
CENSUS,2007,YEAR,LOUISIANA,22,WEBSTER,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9075
CENSUS,2007,YEAR,LOUISIANA,22,ASSUMPTION,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",40299
CENSUS,2007,YEAR,LOUISIANA,22,IBERIA,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",79926
CENSUS,2007,YEAR,LOUISIANA,22,IBERVILLE,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",56328
CENSUS,2007,YEAR,LOUISIANA,22,LAFAYETTE,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",36106
CENSUS,2007,YEAR,LOUISIANA,22,SAINT MARTIN,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",43628
CENSUS,2007,YEAR,LOUISIANA,22,SAINT MARY,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",48665
CENSUS,2007,YEAR,LOUISIANA,22,ASCENSION,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21637
CENSUS,2007,YEAR,LOUISIANA,22,JEFFERSON,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,LOUISIANA,22,LAFOURCHE,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",36136
CENSUS,2007,YEAR,LOUISIANA,22,ORLEANS,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,LOUISIANA,22,PLAQUEMINES,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1600
CENSUS,2007,YEAR,LOUISIANA,22,SAINT BERNARD,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",130
CENSUS,2007,YEAR,LOUISIANA,22,SAINT CHARLES,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,LOUISIANA,22,SAINT JAMES,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25541
CENSUS,2007,YEAR,LOUISIANA,22,ST. JOHN THE BAPTIST,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7502
CENSUS,2007,YEAR,LOUISIANA,22,TERREBONNE,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14346
CENSUS,2007,YEAR,LOUISIANA,22,ACADIA,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",114655
CENSUS,2007,YEAR,LOUISIANA,22,ALLEN,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16572
CENSUS,2007,YEAR,LOUISIANA,22,BEAUREGARD,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21574
CENSUS,2007,YEAR,LOUISIANA,22,CALCASIEU,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28218
CENSUS,2007,YEAR,LOUISIANA,22,CAMERON,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12605
CENSUS,2007,YEAR,LOUISIANA,22,JEFFERSON DAVIS,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",119226
CENSUS,2007,YEAR,LOUISIANA,22,VERMILION,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",90049
CENSUS,2007,YEAR,LOUISIANA,22,NATCHITOCHES,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",68433
CENSUS,2007,YEAR,LOUISIANA,22,SABINE,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9668
