Program,Year,Period,State,State ANSI,County,County ANSI,Commodity,Data Item,Value
CENSUS,2012,YEAR,VIRGINIA,51,GLOUCESTER,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13215
CENSUS,2012,YEAR,VIRGINIA,51,JAMES CITY,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2698
CENSUS,2012,YEAR,VIRGINIA,51,KING AND QUEEN,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28136
CENSUS,2012,YEAR,VIRGINIA,51,KING GEORGE,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7838
CENSUS,2012,YEAR,VIRGINIA,51,KING WILLIAM,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",26712
CENSUS,2012,YEAR,VIRGINIA,51,LANCASTER,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6883
CENSUS,2012,YEAR,VIRGINIA,51,MATHEWS,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2969
CENSUS,2012,YEAR,VIRGINIA,51,MIDDLESEX,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13191
CENSUS,2012,YEAR,VIRGINIA,51,NEW KENT,127,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9731
CENSUS,2012,YEAR,VIRGINIA,51,NORTHAMPTON,131,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",42493
CENSUS,2012,YEAR,VIRGINIA,51,NORTHUMBERLAND,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",32689
CENSUS,2012,YEAR,VIRGINIA,51,RICHMOND,159,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21864
CENSUS,2012,YEAR,VIRGINIA,51,WESTMORELAND,193,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",33945
CENSUS,2012,YEAR,VIRGINIA,51,YORK,199,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,VIRGINIA,51,ARLINGTON,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,VIRGINIA,51,CLARKE,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23207
CENSUS,2012,YEAR,VIRGINIA,51,CULPEPER,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",49735
CENSUS,2012,YEAR,VIRGINIA,51,FAIRFAX,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",717
CENSUS,2012,YEAR,VIRGINIA,51,FAUQUIER,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",67805
CENSUS,2012,YEAR,VIRGINIA,51,FREDERICK,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",36454
CENSUS,2012,YEAR,VIRGINIA,51,LOUDOUN,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",48226
CENSUS,2012,YEAR,VIRGINIA,51,MADISON,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",33395
CENSUS,2012,YEAR,VIRGINIA,51,PAGE,139,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",26069
CENSUS,2012,YEAR,VIRGINIA,51,PRINCE WILLIAM,153,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17472
CENSUS,2012,YEAR,VIRGINIA,51,RAPPAHANNOCK,157,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15236
CENSUS,2012,YEAR,VIRGINIA,51,ROCKINGHAM,165,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",93967
CENSUS,2012,YEAR,VIRGINIA,51,SHENANDOAH,171,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",47041
CENSUS,2012,YEAR,VIRGINIA,51,STAFFORD,179,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5948
CENSUS,2012,YEAR,VIRGINIA,51,WARREN,187,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13035
CENSUS,2012,YEAR,VIRGINIA,51,BRUNSWICK,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20255
CENSUS,2012,YEAR,VIRGINIA,51,CHESAPEAKE CITY,550,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",36269
CENSUS,2012,YEAR,VIRGINIA,51,DINWIDDIE,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",34391
CENSUS,2012,YEAR,VIRGINIA,51,GREENSVILLE,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28235
CENSUS,2012,YEAR,VIRGINIA,51,ISLE OF WIGHT,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",47868
CENSUS,2012,YEAR,VIRGINIA,51,MECKLENBURG,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",40376
CENSUS,2012,YEAR,VIRGINIA,51,PRINCE GEORGE,149,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16562
CENSUS,2012,YEAR,VIRGINIA,51,SOUTHAMPTON,175,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",87902
CENSUS,2012,YEAR,VIRGINIA,51,SUFFOLK CITY,800,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",49693
CENSUS,2012,YEAR,VIRGINIA,51,SURRY,181,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30238
CENSUS,2012,YEAR,VIRGINIA,51,SUSSEX,183,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",37879
CENSUS,2012,YEAR,VIRGINIA,51,VIRGINIA BEACH CITY,810,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20814
CENSUS,2012,YEAR,VIRGINIA,51,CHARLOTTE,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30013
CENSUS,2012,YEAR,VIRGINIA,51,FRANKLIN,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",53410
CENSUS,2012,YEAR,VIRGINIA,51,HALIFAX,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",41568
CENSUS,2012,YEAR,VIRGINIA,51,HENRY,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7023
CENSUS,2012,YEAR,VIRGINIA,51,LUNENBURG,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20286
CENSUS,2012,YEAR,VIRGINIA,51,NOTTOWAY,135,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19581
CENSUS,2012,YEAR,VIRGINIA,51,PATRICK,141,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",18718
CENSUS,2012,YEAR,VIRGINIA,51,PITTSYLVANIA,143,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",79458
CENSUS,2012,YEAR,VIRGINIA,51,BLAND,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12151
CENSUS,2012,YEAR,VIRGINIA,51,BUCHANAN,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,VIRGINIA,51,CARROLL,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",36487
CENSUS,2012,YEAR,VIRGINIA,51,DICKENSON,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1808
CENSUS,2012,YEAR,VIRGINIA,51,FLOYD,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",35359
CENSUS,2012,YEAR,VIRGINIA,51,GILES,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10409
CENSUS,2012,YEAR,VIRGINIA,51,GRAYSON,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24232
CENSUS,2012,YEAR,VIRGINIA,51,LEE,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23015
CENSUS,2012,YEAR,VIRGINIA,51,MONTGOMERY,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",26861
CENSUS,2012,YEAR,VIRGINIA,51,PULASKI,155,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23827
CENSUS,2012,YEAR,VIRGINIA,51,RUSSELL,167,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27783
CENSUS,2012,YEAR,VIRGINIA,51,SCOTT,169,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25549
CENSUS,2012,YEAR,VIRGINIA,51,SMYTH,173,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",31258
CENSUS,2012,YEAR,VIRGINIA,51,TAZEWELL,185,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22732
CENSUS,2012,YEAR,VIRGINIA,51,WASHINGTON,191,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44465
CENSUS,2012,YEAR,VIRGINIA,51,WISE,195,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2804
CENSUS,2012,YEAR,VIRGINIA,51,WYTHE,197,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44023
CENSUS,2012,YEAR,VIRGINIA,51,ALLEGHANY,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6681
CENSUS,2012,YEAR,VIRGINIA,51,AUGUSTA,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",82334
CENSUS,2012,YEAR,VIRGINIA,51,BATH,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7838
CENSUS,2012,YEAR,VIRGINIA,51,BOTETOURT,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22007
CENSUS,2012,YEAR,VIRGINIA,51,CRAIG,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8636
CENSUS,2012,YEAR,VIRGINIA,51,HIGHLAND,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9512
CENSUS,2012,YEAR,VIRGINIA,51,ROANOKE,161,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6783
CENSUS,2012,YEAR,VIRGINIA,51,ROCKBRIDGE,163,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",35900
CENSUS,2012,YEAR,WASHINGTON,53,BENTON,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",296362
CENSUS,2012,YEAR,WASHINGTON,53,CHELAN,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23458
CENSUS,2012,YEAR,WASHINGTON,53,KITTITAS,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51234
CENSUS,2012,YEAR,WASHINGTON,53,KLICKITAT,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",80898
CENSUS,2012,YEAR,WASHINGTON,53,OKANOGAN,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",78819
CENSUS,2012,YEAR,WASHINGTON,53,YAKIMA,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",218054
CENSUS,2012,YEAR,WASHINGTON,53,ADAMS,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",364428
CENSUS,2012,YEAR,WASHINGTON,53,DOUGLAS,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",191252
CENSUS,2012,YEAR,WASHINGTON,53,FRANKLIN,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",261364
CENSUS,2012,YEAR,WASHINGTON,53,GRANT,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",525432
CENSUS,2012,YEAR,WASHINGTON,53,LINCOLN,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",383304
CENSUS,2012,YEAR,WASHINGTON,53,FERRY,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8895
CENSUS,2012,YEAR,WASHINGTON,53,PEND OREILLE,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12433
CENSUS,2012,YEAR,WASHINGTON,53,SPOKANE,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",289301
CENSUS,2012,YEAR,WASHINGTON,53,STEVENS,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",57638
CENSUS,2012,YEAR,WASHINGTON,53,ASOTIN,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",35811
CENSUS,2012,YEAR,WASHINGTON,53,COLUMBIA,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",98182
CENSUS,2012,YEAR,WASHINGTON,53,GARFIELD,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",90550
CENSUS,2012,YEAR,WASHINGTON,53,WALLA WALLA,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",280934
CENSUS,2012,YEAR,WASHINGTON,53,WHITMAN,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",659460
CENSUS,2012,YEAR,WASHINGTON,53,CLALLAM,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6513
CENSUS,2012,YEAR,WASHINGTON,53,CLARK,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24099
CENSUS,2012,YEAR,WASHINGTON,53,COWLITZ,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17462
CENSUS,2012,YEAR,WASHINGTON,53,GRAYS HARBOR,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20461
CENSUS,2012,YEAR,WASHINGTON,53,ISLAND,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6454
CENSUS,2012,YEAR,WASHINGTON,53,JEFFERSON,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2903
CENSUS,2012,YEAR,WASHINGTON,53,KING,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13340
CENSUS,2012,YEAR,WASHINGTON,53,KITSAP,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1913
CENSUS,2012,YEAR,WASHINGTON,53,LEWIS,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",45858
CENSUS,2012,YEAR,WASHINGTON,53,MASON,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3847
CENSUS,2012,YEAR,WASHINGTON,53,PACIFIC,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6529
CENSUS,2012,YEAR,WASHINGTON,53,PIERCE,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9643
CENSUS,2012,YEAR,WASHINGTON,53,SAN JUAN,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4332
CENSUS,2012,YEAR,WASHINGTON,53,SKAGIT,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",57055
CENSUS,2012,YEAR,WASHINGTON,53,SKAMANIA,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",972
CENSUS,2012,YEAR,WASHINGTON,53,SNOHOMISH,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23425
CENSUS,2012,YEAR,WASHINGTON,53,THURSTON,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",18357
CENSUS,2012,YEAR,WASHINGTON,53,WAHKIAKUM,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2201
CENSUS,2012,YEAR,WASHINGTON,53,WHATCOM,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",69731
CENSUS,2012,YEAR,WEST VIRGINIA,54,BERKELEY,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30332
CENSUS,2012,YEAR,WEST VIRGINIA,54,GRANT,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",18519
CENSUS,2012,YEAR,WEST VIRGINIA,54,GREENBRIER,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",31440
CENSUS,2012,YEAR,WEST VIRGINIA,54,HAMPSHIRE,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30623
CENSUS,2012,YEAR,WEST VIRGINIA,54,HARDY,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27240
CENSUS,2012,YEAR,WEST VIRGINIA,54,JEFFERSON,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",39164
CENSUS,2012,YEAR,WEST VIRGINIA,54,MINERAL,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13946
CENSUS,2012,YEAR,WEST VIRGINIA,54,MONROE,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24741
CENSUS,2012,YEAR,WEST VIRGINIA,54,MORGAN,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7061
CENSUS,2012,YEAR,WEST VIRGINIA,54,PENDLETON,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21692
CENSUS,2012,YEAR,WEST VIRGINIA,54,POCAHONTAS,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16611
CENSUS,2012,YEAR,WEST VIRGINIA,54,RANDOLPH,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17726
CENSUS,2012,YEAR,WEST VIRGINIA,54,SUMMERS,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8973
CENSUS,2012,YEAR,WEST VIRGINIA,54,TUCKER,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5634
CENSUS,2012,YEAR,WEST VIRGINIA,54,BARBOUR,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17156
CENSUS,2012,YEAR,WEST VIRGINIA,54,BROOKE,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3780
CENSUS,2012,YEAR,WEST VIRGINIA,54,DODDRIDGE,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8423
CENSUS,2012,YEAR,WEST VIRGINIA,54,HANCOCK,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2725
CENSUS,2012,YEAR,WEST VIRGINIA,54,HARRISON,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22679
CENSUS,2012,YEAR,WEST VIRGINIA,54,LEWIS,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14143
CENSUS,2012,YEAR,WEST VIRGINIA,54,MARION,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10736
CENSUS,2012,YEAR,WEST VIRGINIA,54,MARSHALL,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19260
CENSUS,2012,YEAR,WEST VIRGINIA,54,MONONGALIA,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12682
CENSUS,2012,YEAR,WEST VIRGINIA,54,OHIO,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10533
CENSUS,2012,YEAR,WEST VIRGINIA,54,PLEASANTS,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3111
CENSUS,2012,YEAR,WEST VIRGINIA,54,PRESTON,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",40485
CENSUS,2012,YEAR,WEST VIRGINIA,54,RITCHIE,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14545
